,,,,,,,,,,,,,,,,,,,,,,,,,"Mediomedial Anterior Visual Area, Layer 1 (Mba)    MBA:480149262",laterodorsal thalamic nucleus (paxrat)    PAXRAT:505
,,,,,,,,,,,,,,,,,,,,,,,,,"Mediomedial Anterior Visual Area, Layer 2/3 (Mba)    MBA:480149266",laterodorsal thalamic nucleus-dorsomedial part (paxrat)    PAXRAT:506
,,,,,,,,,,,,,,,,,,,,,,,,,"Mediomedial Anterior Visual Area, Layer 4 (Mba)    MBA:480149270",laterodorsal thalamic nucleus-ventrolateral part (paxrat)    PAXRAT:507
,,,,,,,,,,,,,,,,,,,,,,,,,"Mediomedial Anterior Visual Area, Layer 6A (Mba)    MBA:480149278",lateroventral periolivary nucleus (paxrat)    PAXRAT:508
,,,,,,,,,,,,,,,,,,,,,,,,,"Mediomedial Anterior Visual Area, Layer 6B (Mba)    MBA:480149282",layer 1 (paxrat)    PAXRAT:509
,,,,,,,,,,,,,,,,,,,,,,,,,"Mediomedial Anterior Visual Area,Layer 5 (Mba)    MBA:480149274",layer 1a (paxrat)    PAXRAT:510
,,,,,,,,,,,,,,,,,,,,,,,,,Mediomedial Posterior Visual Area (Mba)    MBA:480149286,layer 1b (paxrat)    PAXRAT:511
,,,,,,,,,,,,,,,,,,,,,,,,,"Mediomedial Posterior Visual Area, Layer 1 (Mba)    MBA:480149290",layer 2 (paxrat)    PAXRAT:512
,,,,,,,,,,,,,,,,,,,,,,,,,"Mediomedial Posterior Visual Area, Layer 2/3 (Mba)    MBA:480149294",layer 3 (paxrat)    PAXRAT:513
,,,,,,,,,,,,,,,,,,,,,,,,,"Mediomedial Posterior Visual Area, Layer 4 (Mba)    MBA:480149298",layer 3/4 (paxrat)    PAXRAT:514
,,,,,,,,,,,,,,,,,,,,,,,,,"Mediomedial Posterior Visual Area, Layer 6A (Mba)    MBA:480149306",layer 4 (paxrat)    PAXRAT:515
,,,,,,,,,,,,,,,,,,,,,,,,,"Mediomedial Posterior Visual Area, Layer 6B (Mba)    MBA:480149310",layer 5 (paxrat)    PAXRAT:516
,,,,,,,,,,,,,,,,,,,,,,,,,"Mediomedial Posterior Visual Area,Layer 5 (Mba)    MBA:480149302",layer 5a (paxrat)    PAXRAT:517
,,,,,,,,,,,,,,,,,,,,,,,,,Medulla (Mba)    MBA:354,layer 5b (paxrat)    PAXRAT:518
,,,,,,,,,,,,,,,,,,,,,,,,,"Medulla, Behavioral State Related (Mba)    MBA:379",layer 6 (paxrat)    PAXRAT:519
,,,,,,,,,,,,,,,,,,,,,,,,,"Medulla, Motor Related (Mba)    MBA:370",layer 6a (paxrat)    PAXRAT:520
,,,,,,,,,,,,,,,,,,,,,,,,,"Medulla, Sensory Related (Mba)    MBA:386",layer 6b (paxrat)    PAXRAT:521
,,,,,,,,,,,,,,,,,,,,,,,,,Medullary Reticular Nucleus (Mba)    MBA:395,lemina terminalis (paxrat)    PAXRAT:522
,,,,,,,,,,,,,,,,,,,,,,,,,"Medullary Reticular Nucleus, Dorsal Part (Mba)    MBA:1098",linear nucleus of the medulla (paxrat)    PAXRAT:523
,,,,,,,,,,,,,,,,,,,,,,,,,"Medullary Reticular Nucleus, Ventral Part (Mba)    MBA:1107",lithoid nucleus (paxrat)    PAXRAT:524
,,,,,,,,,,,,,,,,,,,,,,,,,Midbrain (Mba)    MBA:313,locus coeruleus (paxrat)    PAXRAT:525
,,,,,,,,,,,,,,,,,,,,,,,,,Midbrain Raphe Nuclei (Mba)    MBA:165,longitudinal association bundle (paxrat)    PAXRAT:526
,,,,,,,,,,,,,,,,,,,,,,,,,Midbrain Reticular Nucleus (Mba)    MBA:128,longitudinal fasciculus of the pons (paxrat)    PAXRAT:527
,,,,,,,,,,,,,,,,,,,,,,,,,"Midbrain Reticular Nucleus, Magnocellular Part (Mba)    MBA:539",magnocellular nucleus of the lateral hypothalamus (paxrat)    PAXRAT:528
,,,,,,,,,,,,,,,,,,,,,,,,,"Midbrain Reticular Nucleus, Magnocellular Part, General (Mba)    MBA:548",magnocellular nucleus of the posterior commissure (paxrat)    PAXRAT:529
,,,,,,,,,,,,,,,,,,,,,,,,,"Midbrain Reticular Nucleus, Parvicellular Part (Mba)    MBA:555",magnocellular preoptic nucleus (paxrat)    PAXRAT:530
,,,,,,,,,,,,,,,,,,,,,,,,,"Midbrain Reticular Nucleus, Retrorubral Area (Mba)    MBA:246",mammillary peduncle (paxrat)    PAXRAT:531
,,,,,,,,,,,,,,,,,,,,,,,,,Midbrain Trigeminal Nucleus (Mba)    MBA:460,mammillary recess of the 3rd ventricle (paxrat)    PAXRAT:532
,,,,,,,,,,,,,,,,,,,,,,,,,"Midbrain, Behavioral State Related (Mba)    MBA:348",mammillotegmental tract (paxrat)    PAXRAT:533
,,,,,,,,,,,,,,,,,,,,,,,,,"Midbrain, Motor Related (Mba)    MBA:323",mammillothalamic tract (paxrat)    PAXRAT:534
,,,,,,,,,,,,,,,,,,,,,,,,,"Midbrain, Sensory Related (Mba)    MBA:339",marginal zone of the medial geniculate (paxrat)    PAXRAT:535
,,,,,,,,,,,,,,,,,,,,,,,,,Midline Group Of The Dorsal Thalamus (Mba)    MBA:571,matrix region of the medulla (paxrat)    PAXRAT:536
,,,,,,,,,,,,,,,,,,,,,,,,,Motor Nucleus Of Trigeminal (Mba)    MBA:621,medial (fastigial) cerebellar nucleus (paxrat)    PAXRAT:537
,,,,,,,,,,,,,,,,,,,,,,,,,Nodulus (X) (Mba)    MBA:968,medial accessory oculomotor nucleus (paxrat)    PAXRAT:538
,,,,,,,,,,,,,,,,,,,,,,,,,"Nodulus (X), Purkinje Layer (Mba)    MBA:10736",medial amygdaloid nucleus (paxrat)    PAXRAT:539
,,,,,,,,,,,,,,,,,,,,,,,,,"Nodulus (X), Granular Layer (Mba)    MBA:10735",medial amygdaloid nucleus-ant dorsal (paxrat)    PAXRAT:540
,,,,,,,,,,,,,,,,,,,,,,,,,"Nodulus (X), Molecular Layer (Mba)    MBA:10737",medial amygdaloid nucleus-anterior part (paxrat)    PAXRAT:541
,,,,,,,,,,,,,,,,,,,,,,,,,Nucleus Accumbens (Mba)    MBA:56,medial amygdaloid nucleus-anteroventral part (paxrat)    PAXRAT:542
,,,,,,,,,,,,,,,,,,,,,,,,,Nucleus Ambiguus (Mba)    MBA:135,medial amygdaloid nucleus-posterodorsal part (paxrat)    PAXRAT:543
,,,,,,,,,,,,,,,,,,,,,,,,,"Nucleus Ambiguus, Dorsal Division (Mba)    MBA:939",medial amygdaloid nucleus-posteroventral part (paxrat)    PAXRAT:544
,,,,,,,,,,,,,,,,,,,,,,,,,"Nucleus Ambiguus, Ventral Division (Mba)    MBA:143",medial cerebellar nucleus-caudomedial part (paxrat)    PAXRAT:545
,,,,,,,,,,,,,,,,,,,,,,,,,Nucleus Circularis (Mba)    MBA:432,medial cerebellar nucleus-dorsolateral protuberance (paxrat)    PAXRAT:546
,,,,,,,,,,,,,,,,,,,,,,,,,Nucleus Incertus (Mba)    MBA:604,medial cerebellar nucleus-lateral part (paxrat)    PAXRAT:547
,,,,,,,,,,,,,,,,,,,,,,,,,Nucleus Intercalatus (Mba)    MBA:161,medial corticohypothalamic tract (paxrat)    PAXRAT:548
,,,,,,,,,,,,,,,,,,,,,,,,,Nucleus Of Darkschewitsch (Mba)    MBA:587,medial eminence-external layer (paxrat)    PAXRAT:549
,,,,,,,,,,,,,,,,,,,,,,,,,Nucleus Of Roller (Mba)    MBA:177,medial eminence-internal layer (paxrat)    PAXRAT:550
,,,,,,,,,,,,,,,,,,,,,,,,,Nucleus Of Reuniens (Mba)    MBA:181,medial entorhinal cortex (paxrat)    PAXRAT:551
,,,,,,,,,,,,,,,,,,,,,,,,,Nucleus Of The Brachium Of The Inferior Colliculus (Mba)    MBA:580,medial entorhinal cortex-ventral part (paxrat)    PAXRAT:552
,,,,,,,,,,,,,,,,,,,,,,,,,Nucleus Of The Lateral Lemniscus (Mba)    MBA:612,medial forebrain bundle (paxrat)    PAXRAT:553
,,,,,,,,,,,,,,,,,,,,,,,,,"Nucleus Of The Lateral Lemniscus, Dorsal Part (Mba)    MBA:82",medial forebrain bundle-‘a’ component (paxrat)    PAXRAT:554
,,,,,,,,,,,,,,,,,,,,,,,,,"Nucleus Of The Lateral Lemniscus, Horizontal Part (Mba)    MBA:90",medial forebrain bundle-‘b’ component (paxrat)    PAXRAT:555
,,,,,,,,,,,,,,,,,,,,,,,,,"Nucleus Of The Lateral Lemniscus, Ventral Part (Mba)    MBA:99",medial geniculate nucleus (paxrat)    PAXRAT:556
,,,,,,,,,,,,,,,,,,,,,,,,,Nucleus Of The Lateral Olfactory Tract (Mba)    MBA:619,medial geniculate nucleus-dorsal part (paxrat)    PAXRAT:557
,,,,,,,,,,,,,,,,,,,,,,,,,"Nucleus Of The Lateral Olfactory Tract, Layer 3 (Mba)    MBA:1139",medial geniculate nucleus-medial part (paxrat)    PAXRAT:558
,,,,,,,,,,,,,,,,,,,,,,,,,"Nucleus Of The Lateral Olfactory Tract, Layers 1-3 (Mba)    MBA:392",medial geniculate nucleus-ventral part (paxrat)    PAXRAT:559
,,,,,,,,,,,,,,,,,,,,,,,,,"Nucleus Of The Lateral Olfactory Tract, Molecular Layer (Mba)    MBA:260",medial globus pallidus (paxrat)    PAXRAT:560
,,,,,,,,,,,,,,,,,,,,,,,,,"Nucleus Of The Lateral Olfactory Tract, Pyramidal Layer (Mba)    MBA:268",medial habenular nucleus (paxrat)    PAXRAT:561
,,,,,,,,,,,,,,,,,,,,,,,,,Nucleus Of The Optic Tract (Mba)    MBA:628,medial lemniscus (paxrat)    PAXRAT:562
,,,,,,,,,,,,,,,,,,,,,,,,,Nucleus Of The Posterior Commissure (Mba)    MBA:634,medial lemniscus decussation (paxrat)    PAXRAT:563
,,,,,,,,,,,,,,,,,,,,,,,,,Nucleus Of The Solitary Tract (Mba)    MBA:651,medial longitudinal fasciculus (paxrat)    PAXRAT:564
,,,,,,,,,,,,,,,,,,,,,,,,,"Nucleus Of The Solitary Tract, Central Part (Mba)    MBA:659",medial mammillary nucleus-lateral part (paxrat)    PAXRAT:565
,,,,,,,,,,,,,,,,,,,,,,,,,"Nucleus Of The Solitary Tract, Commissural Part (Mba)    MBA:666",medial mammillary nucleus-medial part (paxrat)    PAXRAT:566
,,,,,,,,,,,,,,,,,,,,,,,,,"Nucleus Of The Solitary Tract, Gelatinous Part (Mba)    MBA:674",medial mammillary nucleus-median part (paxrat)    PAXRAT:567
,,,,,,,,,,,,,,,,,,,,,,,,,"Nucleus Of The Solitary Tract, Lateral Part (Mba)    MBA:682",medial orbital cortex (paxrat)    PAXRAT:568
,,,,,,,,,,,,,,,,,,,,,,,,,"Nucleus Of The Solitary Tract, Medial Part (Mba)    MBA:691",medial orbitofrontal artery (paxrat)    PAXRAT:569
,,,,,,,,,,,,,,,,,,,,,,,,,Nucleus Of The Trapezoid Body (Mba)    MBA:642,medial parabrachial nucleus (paxrat)    PAXRAT:570
,,,,,,,,,,,,,,,,,,,,,,,,,Nucleus Prepositus (Mba)    MBA:169,medial parabrachial nucleus external part (paxrat)    PAXRAT:571
,,,,,,,,,,,,,,,,,,,,,,,,,Nucleus Raphe Magnus (Mba)    MBA:206,medial paralemniscial nucleus (paxrat)    PAXRAT:572
,,,,,,,,,,,,,,,,,,,,,,,,,Nucleus Raphe Obscurus (Mba)    MBA:222,medial parietal association cortex (paxrat)    PAXRAT:573
,,,,,,,,,,,,,,,,,,,,,,,,,Nucleus Raphe Pallidus (Mba)    MBA:230,medial pontine nucleus (paxrat)    PAXRAT:574
,,,,,,,,,,,,,,,,,,,,,,,,,Nucleus Raphe Pontis (Mba)    MBA:238,medial preoptic area (paxrat)    PAXRAT:575
,,,,,,,,,,,,,,,,,,,,,,,,,Nucleus Sagulum (Mba)    MBA:271,medial preoptic nucleus (paxrat)    PAXRAT:576
,,,,,,,,,,,,,,,,,,,,,,,,,Nucleus X (Mba)    MBA:765,medial preoptic nucleus-central part (paxrat)    PAXRAT:577
,,,,,,,,,,,,,,,,,,,,,,,,,Nucleus Y (Mba)    MBA:781,medial preoptic nucleus-lateral part (paxrat)    PAXRAT:578
,,,,,,,,,,,,,,,,,,,,,,,,,Nucleus Z (Mba)    MBA:789,medial preoptic nucleus-medial part (paxrat)    PAXRAT:579
,,,,,,,,,,,,,,,,,,,,,,,,,Oculomotor Nucleus (Mba)    MBA:35,medial pretectal nucleus (paxrat)    PAXRAT:580
,,,,,,,,,,,,,,,,,,,,,,,,,Olfactory Areas (Mba)    MBA:698,medial rostroventrolateral medulla (paxrat)    PAXRAT:581
,,,,,,,,,,,,,,,,,,,,,,,,,Olfactory Tubercle (Mba)    MBA:754,medial septal nucleus (paxrat)    PAXRAT:582
,,,,,,,,,,,,,,,,,,,,,,,,,"Olfactory Tubercle, Layers 1-3 (Mba)    MBA:144",medial superior olive (paxrat)    PAXRAT:583
,,,,,,,,,,,,,,,,,,,,,,,,,"Olfactory Tubercle, Molecular Layer (Mba)    MBA:458",medial terminal nucleus of the accessory optic tract (paxrat)    PAXRAT:584
,,,,,,,,,,,,,,,,,,,,,,,,,"Olfactory Tubercle, Polymorph Layer (Mba)    MBA:473",medial tuberal nucleus (paxrat)    PAXRAT:585
,,,,,,,,,,,,,,,,,,,,,,,,,"Olfactory Tubercle, Pyramidal Layer (Mba)    MBA:465",medial vestibular nucleus (paxrat)    PAXRAT:586
,,,,,,,,,,,,,,,,,,,,,,,,,Olivary Pretectal Nucleus (Mba)    MBA:706,medial vestibular nucleus-magnocellular part (paxrat)    PAXRAT:587
,,,,,,,,,,,,,,,,,,,,,,,,,Orbital Area (Mba)    MBA:714,medial vestibular nucleus-parvicellular part (paxrat)    PAXRAT:588
,,,,,,,,,,,,,,,,,,,,,,,,,"Orbital Area, Lateral Part (Mba)    MBA:723",median accessory nucleus of the medulla (paxrat)    PAXRAT:589
,,,,,,,,,,,,,,,,,,,,,,,,,"Orbital Area, Lateral Part, Layer 1 (Mba)    MBA:448",median eminence (paxrat)    PAXRAT:590
,,,,,,,,,,,,,,,,,,,,,,,,,"Orbital Area, Lateral Part, Layer 2/3 (Mba)    MBA:412",median preoptic nucleus (paxrat)    PAXRAT:591
,,,,,,,,,,,,,,,,,,,,,,,,,"Orbital Area, Lateral Part, Layer 5 (Mba)    MBA:630",median raphe nucleus (paxrat)    PAXRAT:592
,,,,,,,,,,,,,,,,,,,,,,,,,"Orbital Area, Lateral Part, Layer 6A (Mba)    MBA:440",mediodorsal thalamic nucleus (paxrat)    PAXRAT:593
,,,,,,,,,,,,,,,,,,,,,,,,,"Orbital Area, Lateral Part, Layer 6B (Mba)    MBA:488",mediodorsal thalamic nucleus-central part (paxrat)    PAXRAT:594
,,,,,,,,,,,,,,,,,,,,,,,,,"Orbital Area, Layer 1 (Mba)    MBA:264",mediodorsal thalamic nucleus-lateral part (paxrat)    PAXRAT:595
,,,,,,,,,,,,,,,,,,,,,,,,,"Orbital Area, Layer 2/3 (Mba)    MBA:492",mediodorsal thalamic nucleus-medial part (paxrat)    PAXRAT:596
,,,,,,,,,,,,,,,,,,,,,,,,,"Orbital Area, Layer 5 (Mba)    MBA:352",mediodorsal thalamic nucleus-paralaminar part (paxrat)    PAXRAT:597
,,,,,,,,,,,,,,,,,,,,,,,,,"Orbital Area, Layer 6A (Mba)    MBA:476",medioventral periolivary nucleus (paxrat)    PAXRAT:598
,,,,,,,,,,,,,,,,,,,,,,,,,"Orbital Area, Layer 6B (Mba)    MBA:516",medullary reticular nucleus-dorsal part (paxrat)    PAXRAT:599
,,,,,,,,,,,,,,,,,,,,,,,,,"Orbital Area, Medial Part (Mba)    MBA:731",medullary reticular nucleus-ventral part (paxrat)    PAXRAT:600
,,,,,,,,,,,,,,,,,,,,,,,,,"Orbital Area, Medial Part, Layer 1 (Mba)    MBA:484",mesencephalic reticular formation (paxrat)    PAXRAT:601
,,,,,,,,,,,,,,,,,,,,,,,,,"Orbital Area, Medial Part, Layer 2 (Mba)    MBA:524",mesencephalic trigeminal nucleus (paxrat)    PAXRAT:602
,,,,,,,,,,,,,,,,,,,,,,,,,"Orbital Area, Medial Part, Layer 2/3 (Mba)    MBA:582",mesencephalic trigeminal tract (paxrat)    PAXRAT:603
,,,,,,,,,,,,,,,,,,,,,,,,,"Orbital Area, Medial Part, Layer 5 (Mba)    MBA:620",microcellular tegmental nucleus (paxrat)    PAXRAT:604
,,,,,,,,,,,,,,,,,,,,,,,,,"Orbital Area, Medial Part, Layer 6A (Mba)    MBA:910",middle cerebellar peduncle (paxrat)    PAXRAT:605
,,,,,,,,,,,,,,,,,,,,,,,,,"Orbital Area, Medial Part, Layer 6B (Mba)    MBA:527696977",middle cerebral artery (paxrat)    PAXRAT:606
,,,,,,,,,,,,,,,,,,,,,,,,,"Orbital Area, Ventral Part (Mba)    MBA:738",minimus nucleus (paxrat)    PAXRAT:607
,,,,,,,,,,,,,,,,,,,,,,,,,"Orbital Area, Ventrolateral Part (Mba)    MBA:746",mitral cell layer of the accessory olfactory bulb (paxrat)    PAXRAT:608
,,,,,,,,,,,,,,,,,,,,,,,,,"Orbital Area, Ventrolateral Part, Layer 1 (Mba)    MBA:969",mitral cell layer of the olfactory bulb (paxrat)    PAXRAT:609
,,,,,,,,,,,,,,,,,,,,,,,,,"Orbital Area, Ventrolateral Part, Layer 2/3 (Mba)    MBA:288",molecular layer of the cerebellum (paxrat)    PAXRAT:610
,,,,,,,,,,,,,,,,,,,,,,,,,"Orbital Area, Ventrolateral Part, Layer 5 (Mba)    MBA:1125",molecular layer of the dentate gyrus (paxrat)    PAXRAT:611
,,,,,,,,,,,,,,,,,,,,,,,,,"Orbital Area, Ventrolateral Part, Layer 6A (Mba)    MBA:608",molecular layer of the subiculum (paxrat)    PAXRAT:612
,,,,,,,,,,,,,,,,,,,,,,,,,"Orbital Area, Ventrolateral Part, Layer 6B (Mba)    MBA:680",motor root of the trigeminal nerve (paxrat)    PAXRAT:613
,,,,,,,,,,,,,,,,,,,,,,,,,Pallidum (Mba)    MBA:803,motor trigeminal nucleus (paxrat)    PAXRAT:614
,,,,,,,,,,,,,,,,,,,,,,,,,"Pallidum, Caudal Region (Mba)    MBA:809",motor trigeminal nucleus-anterior digastric part (paxrat)    PAXRAT:615
,,,,,,,,,,,,,,,,,,,,,,,,,"Pallidum, Dorsal Region (Mba)    MBA:818",motor trigeminal nucleus-dorsolateral part (paxrat)    PAXRAT:616
,,,,,,,,,,,,,,,,,,,,,,,,,"Pallidum, Medial Region (Mba)    MBA:826",motor trigeminal nucleus-masseter part (paxrat)    PAXRAT:617
,,,,,,,,,,,,,,,,,,,,,,,,,"Pallidum, Ventral Region (Mba)    MBA:835",motor trigeminal nucleus-mylohyoid part (paxrat)    PAXRAT:618
,,,,,,,,,,,,,,,,,,,,,,,,,Parabigeminal Nucleus (Mba)    MBA:874,motor trigeminal nucleus-temporalis part (paxrat)    PAXRAT:619
,,,,,,,,,,,,,,,,,,,,,,,,,Parabrachial Nucleus (Mba)    MBA:867,motor trigeminal nucleus-tensor tympani part (paxrat)    PAXRAT:620
,,,,,,,,,,,,,,,,,,,,,,,,,"Parabrachial Nucleus, Lateral Division (Mba)    MBA:881",motor trigeminal nucleus-ventromedial part (paxrat)    PAXRAT:621
,,,,,,,,,,,,,,,,,,,,,,,,,"Parabrachial Nucleus, Lateral Division, Central Lateral Part (Mba)    MBA:860",navicular nucleus of the basal forebrain (paxrat)    PAXRAT:622
,,,,,,,,,,,,,,,,,,,,,,,,,"Parabrachial Nucleus, Lateral Division, Dorsal Lateral Part (Mba)    MBA:868",nervus intermedius component of the facial nerve (paxrat)    PAXRAT:623
,,,,,,,,,,,,,,,,,,,,,,,,,"Parabrachial Nucleus, Lateral Division, External Lateral Part (Mba)    MBA:875",nigrostriatal bundle (paxrat)    PAXRAT:624
,,,,,,,,,,,,,,,,,,,,,,,,,"Parabrachial Nucleus, Lateral Division, Superior Lateral Part (Mba)    MBA:883",nucleus O (paxrat)    PAXRAT:625
,,,,,,,,,,,,,,,,,,,,,,,,,"Parabrachial Nucleus, Lateral Division, Ventral Lateral Part (Mba)    MBA:891",nucleus X (paxrat)    PAXRAT:654
,,,,,,,,,,,,,,,,,,,,,,,,,"Parabrachial Nucleus, Medial Division (Mba)    MBA:890",nucleus Y (paxrat)    PAXRAT:655
,,,,,,,,,,,,,,,,,,,,,,,,,"Parabrachial Nucleus, Medial Division, External Medial Part (Mba)    MBA:899",nucleus Z (paxrat)    PAXRAT:656
,,,,,,,,,,,,,,,,,,,,,,,,,"Parabrachial Nucleus, Medial Division, Medial Medial Part (Mba)    MBA:915",nucleus of Darkschewitsch (paxrat)    PAXRAT:626
,,,,,,,,,,,,,,,,,,,,,,,,,"Parabrachial Nucleus, Medial Division, Ventral Medial Part (Mba)    MBA:923",nucleus of Roller (paxrat)    PAXRAT:628
,,,,,,,,,,,,,,,,,,,,,,,,,Paracentral Nucleus (Mba)    MBA:907,nucleus of origin of efferents of the vestibular nerve (paxrat)    PAXRAT:627
,,,,,,,,,,,,,,,,,,,,,,,,,Parafascicular Nucleus (Mba)    MBA:930,nucleus of the ansa lenticularis (paxrat)    PAXRAT:629
,,,,,,,,,,,,,,,,,,,,,,,,,Paraflocculus (Mba)    MBA:1041,nucleus of the brachium of the inferior colliculus (paxrat)    PAXRAT:630
,,,,,,,,,,,,,,,,,,,,,,,,,"Paraflocculus, Purkinje Layer (Mba)    MBA:10688",nucleus of the central acoustic tract (paxrat)    PAXRAT:631
,,,,,,,,,,,,,,,,,,,,,,,,,"Paraflocculus, Granular Layer (Mba)    MBA:10687",nucleus of the commissural stria terminalis (paxrat)    PAXRAT:632
,,,,,,,,,,,,,,,,,,,,,,,,,"Paraflocculus, Molecular Layer (Mba)    MBA:10689",nucleus of the dorsal hippocampal commissure (paxrat)    PAXRAT:633
,,,,,,,,,,,,,,,,,,,,,,,,,Paragigantocellular Reticular Nucleus (Mba)    MBA:938,nucleus of the fields of Forel (paxrat)    PAXRAT:634
,,,,,,,,,,,,,,,,,,,,,,,,,"Paragigantocellular Reticular Nucleus, Dorsal Part (Mba)    MBA:970",nucleus of the horizontal limb of the diagonal band (paxrat)    PAXRAT:635
,,,,,,,,,,,,,,,,,,,,,,,,,"Paragigantocellular Reticular Nucleus, Lateral Part (Mba)    MBA:978",nucleus of the lateral olfactory tract (paxrat)    PAXRAT:636
,,,,,,,,,,,,,,,,,,,,,,,,,Paramedian Lobule (Mba)    MBA:1025,nucleus of the lateral olfactory tract-layer 1 (paxrat)    PAXRAT:637
,,,,,,,,,,,,,,,,,,,,,,,,,"Paramedian Lobule, Purkinje Layer (Mba)    MBA:10682",nucleus of the optic tract (paxrat)    PAXRAT:638
,,,,,,,,,,,,,,,,,,,,,,,,,"Paramedian Lobule, Granular Layer (Mba)    MBA:10681",nucleus of the posterior commissure (paxrat)    PAXRAT:639
,,,,,,,,,,,,,,,,,,,,,,,,,"Paramedian Lobule, Molecular Layer (Mba)    MBA:10683",nucleus of the solitary tract (paxrat)    PAXRAT:640
,,,,,,,,,,,,,,,,,,,,,,,,,Paramedian Reticular Nucleus (Mba)    MBA:995,nucleus of the solitary tract-central part (paxrat)    PAXRAT:641
,,,,,,,,,,,,,,,,,,,,,,,,,Paranigral Nucleus (Mba)    MBA:607344830,nucleus of the solitary tract-commissural part (paxrat)    PAXRAT:642
,,,,,,,,,,,,,,,,,,,,,,,,,Parapyramidal Nucleus (Mba)    MBA:1069,nucleus of the solitary tract-dorsomedial part (paxrat)    PAXRAT:643
,,,,,,,,,,,,,,,,,,,,,,,,,"Parapyramidal Nucleus, Deep Part (Mba)    MBA:185",nucleus of the solitary tract-gelatinous part (paxrat)    PAXRAT:644
,,,,,,,,,,,,,,,,,,,,,,,,,"Parapyramidal Nucleus, Superficial Part (Mba)    MBA:193",nucleus of the solitary tract-intermediate part (paxrat)    PAXRAT:645
,,,,,,,,,,,,,,,,,,,,,,,,,Parasolitary Nucleus (Mba)    MBA:859,nucleus of the solitary tract-interstitial part (paxrat)    PAXRAT:646
,,,,,,,,,,,,,,,,,,,,,,,,,Parastrial Nucleus (Mba)    MBA:1109,nucleus of the solitary tract-lateral part (paxrat)    PAXRAT:647
,,,,,,,,,,,,,,,,,,,,,,,,,Parasubiculum (Mba)    MBA:843,nucleus of the solitary tract-medial part (paxrat)    PAXRAT:648
,,,,,,,,,,,,,,,,,,,,,,,,,"Parasubiculum, Layer 1 (Mba)    MBA:10693",nucleus of the solitary tract-rostrolateral part (paxrat)    PAXRAT:649
,,,,,,,,,,,,,,,,,,,,,,,,,"Parasubiculum, Layer 2 (Mba)    MBA:10694",nucleus of the solitary tract-ventrolateral part (paxrat)    PAXRAT:650
,,,,,,,,,,,,,,,,,,,,,,,,,"Parasubiculum, Layer 3 (Mba)    MBA:10695",nucleus of the stria medullaris (paxrat)    PAXRAT:651
,,,,,,,,,,,,,,,,,,,,,,,,,Parasubthalamic Nucleus (Mba)    MBA:364,nucleus of the trapezoid body (paxrat)    PAXRAT:652
,,,,,,,,,,,,,,,,,,,,,,,,,Parataenial Nucleus (Mba)    MBA:15,nucleus of the vertical limb of the diagonal band (paxrat)    PAXRAT:653
,,,,,,,,,,,,,,,,,,,,,,,,,Paratrigeminal Nucleus (Mba)    MBA:589508451,obex (paxrat)    PAXRAT:657
,,,,,,,,,,,,,,,,,,,,,,,,,Paratrochlear Nucleus (Mba)    MBA:606826663,oculomotor nerve (paxrat)    PAXRAT:658
,,,,,,,,,,,,,,,,,,,,,,,,,Paraventricular Hypothalamic Nucleus (Mba)    MBA:38,oculomotor nucleus (paxrat)    PAXRAT:659
,,,,,,,,,,,,,,,,,,,,,,,,,"Paraventricular Hypothalamic Nucleus, Descending Division (Mba)    MBA:63",oculomotor nucleus-parvicellular part (paxrat)    PAXRAT:660
,,,,,,,,,,,,,,,,,,,,,,,,,"Paraventricular Hypothalamic Nucleus, Descending Division, Dorsal Parvicellular Part (Mba)    MBA:439",olfactory bulb (paxrat)    PAXRAT:661
,,,,,,,,,,,,,,,,,,,,,,,,,"Paraventricular Hypothalamic Nucleus, Descending Division, Forniceal Part (Mba)    MBA:447",olfactory nerve layer (paxrat)    PAXRAT:662
,,,,,,,,,,,,,,,,,,,,,,,,,"Paraventricular Hypothalamic Nucleus, Descending Division, Lateral Parvicellular Part (Mba)    MBA:455",olfactory tubercle (paxrat)    PAXRAT:663
,,,,,,,,,,,,,,,,,,,,,,,,,"Paraventricular Hypothalamic Nucleus, Descending Division, Medial Parvicellular Part, Ventral Zone (Mba)    MBA:464",olfactory tubercle densocellular layer (paxrat)    PAXRAT:664
,,,,,,,,,,,,,,,,,,,,,,,,,"Paraventricular Hypothalamic Nucleus, Magnocellular Division (Mba)    MBA:71",olfactory tubercle plexiform layer (paxrat)    PAXRAT:665
,,,,,,,,,,,,,,,,,,,,,,,,,"Paraventricular Hypothalamic Nucleus, Magnocellular Division, Anterior Magnocellular Part (Mba)    MBA:47",olfactory tubercle polymorph layer (paxrat)    PAXRAT:666
,,,,,,,,,,,,,,,,,,,,,,,,,"Paraventricular Hypothalamic Nucleus, Magnocellular Division, Medial Magnocellular Part (Mba)    MBA:79",olfactory ventricle (olfactory part of lateral ventricle) (paxrat)    PAXRAT:667
,,,,,,,,,,,,,,,,,,,,,,,,,"Paraventricular Hypothalamic Nucleus, Magnocellular Division, Posterior Magnocellular Part (Mba)    MBA:103",olivary pretectal nucleus (paxrat)    PAXRAT:668
,,,,,,,,,,,,,,,,,,,,,,,,,"Paraventricular Hypothalamic Nucleus, Magnocellular Division, Posterior Magnocellular Part, Lateral Zone (Mba)    MBA:652",olivocerebellar tract (paxrat)    PAXRAT:669
